# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_downstream_gene_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
AFAP1L1	AFAP1L1	NM_001146337.3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
AFAP1L1	AFAP1L1	NM_001323062.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
AFAP1L1	AFAP1L1	NM_001323063.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
AFAP1L1	AFAP1L1	NM_152406.4	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
AFF1	AFF1	NM_001166693.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
AFF3	AFF3	NM_001025108.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
AFF3	AFF3	NM_002285.3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
AFG1L	AFG1L	NM_001323005.2	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
AFG1L	AFG1L	NM_145315.5	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
AFG1L	AFG1L	NR_136553.2		0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
AGAP1	AGAP1	NM_001037131.3	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0
AGAP1	AGAP1	NM_001244888.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
AGAP1	AGAP1	NM_014914.5	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0
AGAP4	AGAP4	NM_001276343.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
AGAP4	AGAP4	NM_001291379.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
AGAP4	AGAP4	NM_133446.3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
AGBL1	AGBL1	NM_152336.4	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0
AGBL4	AGBL4	NM_001323573.2	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
AGBL4	AGBL4	NM_001323574.2	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
AGBL4	AGBL4	NM_001323575.2	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
AGBL4	AGBL4	NM_032785.4	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
AGBL4	AGBL4	NR_136623.2		0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
AGK	AGK.2	NM_001364948.2.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
AGK	AGK.2	NM_018238.4.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
AGMO	AGMO	NM_001004320.2	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0
AGPAT4	AGPAT4	NM_020133.3	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
AGR2	AGR2	NM_006408.4	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
AGTPBP1	AGTPBP1	NM_001286715.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
AGTPBP1	AGTPBP1	NM_001286717.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
AGTPBP1	AGTPBP1	NM_001330701.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
AGTPBP1	AGTPBP1	NM_015239.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
AGXT	AGXT	NM_000030.3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
AGXT2	AGXT2	NM_001306173.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
AGXT2	AGXT2	NM_031900.4	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
AHCYL2	AHCYL2	NM_001130720.3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
AHCYL2	AHCYL2	NM_015328.4	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
AHDC1	AHDC1	NM_001029882.3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
AHDC1	AHDC1	NM_001371928.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
AHSA1	AHSA1	NM_001321441.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
AHSA1	AHSA1	NM_012111.3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
AIMP1	AIMP1	NM_001142415.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
AIMP1	AIMP1	NM_001142416.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
AIMP1	AIMP1	NM_004757.3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
AJAP1	AJAP1	NM_001042478.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
AJAP1	AJAP1	NM_018836.4	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
AK2	AK2	NM_001199199.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
AK2	AK2	NM_001319139.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
AK2	AK2	NM_001319140.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
AK2	AK2	NM_001319141.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
AK2	AK2	NM_001319142.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
AK2	AK2	NM_001319143.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
AK2	AK2	NM_001625.4	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
AK2	AK2	NM_013411.5	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
AK2	AK2	NR_134976.2		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
AK5	AK5	NM_012093.4	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
AK5	AK5	NM_174858.3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
AK9	AK9	NM_001145128.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
AK9	AK9	NM_001329602.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
AK9	AK9	NM_001329603.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
AK9	AK9	NM_145025.4	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
AK9	AK9	NR_138057.1		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
AKAIN1	AKAIN1	NM_001145194.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
AKAIN1	AKAIN1	NM_001330553.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
AKIRIN1	AKIRIN1	NM_001136275.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
AKIRIN1	AKIRIN1	NM_024595.3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
AKR1C8P	AKR1C8P	NR_027916.2		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
AKT3	AKT3.2	NM_001206729.1.2	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
AKT3	AKT3.2	NM_001370074.1.2	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
AKT3	AKT3.2	NM_005465.7	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
AKT3	AKT3.2	NM_181690.2.2	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
ALDH1L1	ALDH1L1	NM_001270364.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ALDH1L1	ALDH1L1	NM_001270365.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ALDH1L1	ALDH1L1	NM_012190.4	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ALDH1L1	ALDH1L1	NR_072979.2		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ALDH1L1-AS2	ALDH1L1-AS2	NR_046383.1		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
ALDH4A1	ALDH4A1	NM_001161504.1	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ALDH4A1	ALDH4A1	NM_001319218.1	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ALDH4A1	ALDH4A1	NM_003748.4	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ALDH4A1	ALDH4A1	NM_170726.3	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ALDH7A1	ALDH7A1	NM_001182.5	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
ALDH7A1	ALDH7A1	NM_001201377.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
ALDH7A1	ALDH7A1	NM_001202404.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
ALDH9A1	ALDH9A1	NM_000696.3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ALDH9A1	ALDH9A1	NM_001365774.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ALDOA	ALDOA	NM_001127617.2	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
ALDOA	ALDOA	NM_001243177.3	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
ALDOA	ALDOA	NM_184041.4	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
ALDOA	ALDOA	NM_184043.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ALG10B	ALG10B	NM_001013620.4	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
ALG10B	ALG10B	NM_001308340.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
ALK	ALK	NM_001353765.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ALK	ALK	NM_004304.5	protein_coding	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0
ALKAL2	ALKAL2	NM_001002919.3	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
ALMS1	ALMS1	NM_015120.4	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0
ALMS1P1	ALMS1P1	NR_003683.2		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ALOX12-AS1	ALOX12-AS1	NR_040089.1		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ALOX12P2	ALOX12P2	NR_002710.2		0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
ALOX12P2	ALOX12P2	NR_120453.1		0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
ALOX15B	ALOX15B	NM_001039130.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ALOX15B	ALOX15B	NM_001039131.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ALOX15B	ALOX15B	NM_001141.3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ALOX15P1	ALOX15P1	NR_045985.1		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
ALPK2	ALPK2	NM_052947.4	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ALPL	ALPL	NM_000478.6	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ALPL	ALPL	NM_001127501.4	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ALPL	ALPL	NM_001177520.3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ALPL	ALPL	NM_001369803.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ALPL	ALPL	NM_001369804.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ALPL	ALPL	NM_001369805.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
AMN1	AMN1	NM_001113402.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
AMN1	AMN1	NM_001278411.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
AMN1	AMN1	NM_001278412.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
AMN1	AMN1	NR_103522.1		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
AMN1	AMN1	NR_103523.1		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
AMZ1	AMZ1	NM_001321766.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
ANGPT1	ANGPT1	NM_001146.5	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ANGPT1	ANGPT1	NM_001199859.3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ANGPT4	ANGPT4	NM_001322809.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
ANGPT4	ANGPT4	NM_015985.4	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
ANK2	ANK2	NM_001354269.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ANK3	ANK3	NM_001204403.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ANK3	ANK3	NM_001204404.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ANK3	ANK3	NM_001320874.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ANK3	ANK3	NM_020987.5	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ANKDD1A	ANKDD1A	NM_182703.6	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0
ANKDD1B	ANKDD1B	NM_001276713.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ANKFN1	ANKFN1	NM_001365758.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
ANKFN1	ANKFN1	NM_001370326.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
ANKFN1	ANKFN1	NM_153228.2	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
ANKMY1	ANKMY1	NM_001308375.2	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
ANKMY1	ANKMY1	NM_001354023.2	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
ANKMY1	ANKMY1	NM_001354024.2	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
ANKMY1	ANKMY1	NM_001354025.2	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
ANKMY1	ANKMY1	NM_001354026.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
ANKMY1	ANKMY1	NR_148696.2		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
ANKMY1	ANKMY1	NR_148697.2		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
ANKMY1	ANKMY1	NR_148698.1		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
ANKRD11	ANKRD11	NM_001256182.2	protein_coding	0	0	1	2	0	0	0	0	1	1	0	0	0	0	0	1
ANKRD11	ANKRD11	NM_001256183.2	protein_coding	0	0	1	2	0	0	0	0	1	1	0	0	0	0	0	1
ANKRD11	ANKRD11	NM_013275.6	protein_coding	0	0	1	2	0	0	0	0	1	1	0	0	0	0	0	1
ANKRD11	ANKRD11	NR_045839.2		0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	1
ANKRD13C	ANKRD13C	NM_030816.5	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ANKRD13D	ANKRD13D	NM_001347901.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ANKRD13D	ANKRD13D	NM_207354.3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ANKRD20A1	ANKRD20A1.2	NM_032250.3.2	protein_coding	0	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0
ANKRD20A3	ANKRD20A3.3	NM_001012419.2.3	protein_coding	0	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0
ANKRD26P1	ANKRD26P1	NR_026556.1		0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0
ANKRD30BL	ANKRD30BL	NR_027020.3		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ANKRD30BL	ANKRD30BL	NR_152415.2		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ANKRD36BP2	ANKRD36BP2	NR_015424.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
ANKRD54	ANKRD54	NM_001349853.1	protein_coding	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0
ANKRD54	ANKRD54	NM_001363839.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
ANKRD54	ANKRD54	NM_138797.4	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
ANKRD54	ANKRD54	NR_036556.2		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
ANKRD54	ANKRD54	NR_146279.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
ANKRD54	ANKRD54	NR_146280.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
ANKRD6	ANKRD6	NM_001242809.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ANKRD6	ANKRD6	NM_001242813.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ANKRD6	ANKRD6	NM_014942.4	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ANKS1B	ANKS1B	NM_001204066.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ANKS1B	ANKS1B	NM_001204067.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ANKS1B	ANKS1B	NM_001204068.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ANKS1B	ANKS1B	NM_001204069.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ANKS1B	ANKS1B	NM_001204070.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ANKS1B	ANKS1B	NM_001352185.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ANKS1B	ANKS1B	NM_001352186.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ANKS1B	ANKS1B	NM_001352187.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ANKS1B	ANKS1B	NM_001352188.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ANKS1B	ANKS1B	NM_001352189.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ANKS1B	ANKS1B	NM_001352190.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ANKS1B	ANKS1B	NM_001352191.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ANKS1B	ANKS1B	NM_001352192.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ANKS1B	ANKS1B	NM_001352193.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ANKS1B	ANKS1B	NM_001352194.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ANKS1B	ANKS1B	NM_001352195.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ANKS1B	ANKS1B	NM_001352196.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ANKS1B	ANKS1B	NM_001352197.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ANKS1B	ANKS1B	NM_001352198.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ANKS1B	ANKS1B	NM_001352199.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ANKS1B	ANKS1B	NM_001352200.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ANKS1B	ANKS1B	NM_001352201.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ANKS1B	ANKS1B	NM_001352202.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ANKS1B	ANKS1B	NM_001352203.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ANKS1B	ANKS1B	NM_001352204.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ANKS1B	ANKS1B	NM_001352205.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ANKS1B	ANKS1B	NM_001352206.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ANKS1B	ANKS1B	NM_020140.3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ANKS1B	ANKS1B	NM_152788.4	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ANKS1B	ANKS1B	NM_181670.4	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ANO2	ANO2	NM_001278596.3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ANO2	ANO2	NM_001278597.3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ANO2	ANO2	NM_001364791.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ANO3	ANO3	NM_001313726.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
ANO4	ANO4.2	NM_001286615.2.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ANO4	ANO4.2	NM_178826.4.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ANO9	ANO9	NM_001012302.3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ANO9	ANO9	NM_001347882.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ANXA4	ANXA4	NM_001153.5	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
ANXA4	ANXA4	NM_001320698.2	protein_coding	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0
ANXA4	ANXA4	NM_001320700.2	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
ANXA4	ANXA4	NM_001320702.2	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
ANXA4	ANXA4	NM_001365496.2	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
AOAH	AOAH	NM_001177506.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
AOAH	AOAH	NM_001177507.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
AOAH	AOAH	NM_001637.4	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
AP2A1	AP2A1	NM_014203.3	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
AP2A1	AP2A1	NM_130787.3	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
AP2A2	AP2A2.2	NM_001242837.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
AP2A2	AP2A2.2	NM_012305.4.3	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
AP2A2	AP2A2.2	NR_144509.2.3		0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
AP2A2	AP2A2.2	NR_144510.2.2		0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
AP3B1	AP3B1	NM_001271769.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
AP3B1	AP3B1	NM_003664.4	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
AP3S1	AP3S1	NM_001002924.3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
AP3S1	AP3S1	NM_001284.4	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
AP3S1	AP3S1	NM_001318090.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
AP3S1	AP3S1	NM_001318091.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
AP3S1	AP3S1	NM_001318093.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
AP3S1	AP3S1	NM_001318094.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
AP3S1	AP3S1	NM_001364119.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
AP3S1	AP3S1	NM_001364120.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
AP3S1	AP3S1	NM_001364122.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
AP3S1	AP3S1	NR_157084.1		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
AP3S1	AP3S1	NR_157085.1		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
AP3S1	AP3S1	NR_157086.1		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
AP3S1	AP3S1	NR_157087.1		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
AP3S2	AP3S2	NM_005829.5	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
AP3S2	AP3S2	NR_023361.2		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
AP3S2	AP3S2	NR_037582.2		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
AP4B1-AS1	AP4B1-AS1	NR_125965.1		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
AP4M1	AP4M1	NM_001363671.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
AP4M1	AP4M1	NM_004722.4	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
AP4S1	AP4S1	NM_001128126.3	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	1
